,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,real_world,typical_goal,task
89,89,20,3,"""",42358.6,survey-text,3,220808,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Plan"":""Inject the lion with sleeping drug before removing plague""}","""",test,Remove plaque from the teeth of a lion.,"""","""","generate, unconstrained"
90,90,20,3,"""",102541.6,survey-text,4,323367,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Plan"":""Entertain it with things the animal loves""}","""",test,Keep a baby platupyus entertained.,"""","""","generate, unconstrained"
91,91,20,3,"""",54506,survey-text,5,377895,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Plan"":""Purchase different books and separate them for better identification""}","""",test,Build a bookshelf.,"""","""","generate, unconstrained"
92,92,20,3,"""",53722.7,survey-text,6,431634,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Plan"":""Allow the canoe to be on equilibruim ""}","""",test,Stop your canoe from falling down the waterfall.,"""","""","generate, unconstrained"
93,93,20,3,"""",33414.2,survey-text,7,465071,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Plan"":""Use an axe to cut it down""}","""",test,Cut down a tree.,"""","""","generate, unconstrained"
94,94,20,3,"""",24732.7,survey-text,8,489820,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Plan"":""Use a translator to communicate with them""}","""",test,"Order food in a restaurant, where you don't speak the native language.","""","""","generate, unconstrained"
95,95,20,3,"""",140154.6,survey-text,9,629996,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Plan"":""Buy a large Christmas tree and add some  Christmas tree lights and decorations""}","""",test,Decorate the world's largest Christmas tree.,"""","""","generate, unconstrained"
96,96,20,3,"[{""page_index"":0,""viewing_time"":1564.6000000014901},{""page_index"":1,""viewing_time"":11454.699999998324}]",13029.7,instructions,10,643029,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"""","""","""","""","""","""",""""
97,97,20,3,"""",20288.4,survey-multi-choice,11,663341,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By moving sliders.""}","[0,1]","""","""","""","""",""""
98,98,20,3,"[{""page_index"":0,""viewing_time"":2848.100000002887},{""page_index"":1,""viewing_time"":6601.199999997276}]",9457.3,instructions,12,672805,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"""","""","""","""","""","""",""""
99,99,20,3,"""",11382.7,survey-multi-choice,13,684217,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
100,100,20,3,"[{""page_index"":0,""viewing_time"":4812.899999997113}]",4815.9,instructions,14,689040,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"""","""","""","""","""","""",""""
101,101,20,3,"""",14391.2,survey-likert,15,703523,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""freq"":4}",[0],test,"""","""","""",""""
102,102,20,3,"""",5854.9,survey-likert,16,709399,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""freq"":4}",[0],test,"""","""","""",""""
103,103,20,3,"""",4485.8,survey-likert,17,713916,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""freq"":1}",[0],test,"""","""","""",""""
104,104,20,3,"""",10548.1,survey-likert,18,724489,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""freq"":1}",[0],test,"""","""","""",""""
105,105,20,3,"""",2642.5,survey-likert,19,727160,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""freq"":0}",[0],test,"""","""","""",""""
106,106,20,3,"""",3588.3,survey-likert,20,730764,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""freq"":1}",[0],test,"""","""","""",""""
107,107,20,3,"""",11975.4,survey-likert,21,742760,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""freq"":3}",[0],test,"""","""","""",""""
108,108,20,3,"""",27819.5,survey-text,22,770610,18,60edecb2a22d916d2ed4a6f9,60ef46933d1d88d969d32c83,60ddca371dde6a6beec90298,60ef46933d1d88d969d32c83,"{""Q0"":""10"",""Q1"":""1"",""Q2"":""1"",""Q3"":""1"",""Q4"":""}","""","""","""","""","""",""""
109,109,14,1,"[{""page_index"":0,""viewing_time"":6380},{""page_index"":1,""viewing_time"":2584.099999964237},{""page_index"":0,""viewing_time"":1239.9000000357628},{""page_index"":1,""viewing_time"":7927.699999988079},{""page_index"":2,""viewing_time"":4032},{""page_index"":3,""viewing_time"":16704.099999964237},{""page_index"":4,""viewing_time"":2223.900000035763}]",41093.1,instructions,0,41103,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"""","""","""","""","""","""",""""
110,110,14,1,"""",13807.9,survey-multi-choice,1,54918,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""","""",""""
111,111,14,1,"[{""page_index"":0,""viewing_time"":1589.2999999523163}]",1589.6,instructions,2,56510,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"""","""","""","""","""","""",""""
112,112,14,1,"""",251411.5,survey-text,3,307934,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Plan"":""The first step of baking a cake is deciding what type of cake. There are plenty of pre made boxes at your local grocery store with a galore a flavors and icings to choose from to complement your desired cake mix. Make sure to pick up some sprinkles or candles if its a birthday cake! Once you make it home from the store, you will read the directions on the back of the box and preheat your oven to the designated temperature. Next you will grab a good size bowl and mix the ingredients together, making sure there are no lumps. Next you will pour into a coated/nonstick pan and bake until your desired consistency is achieved. After it cools, removed the cake from the pan and decorate to your choosing! Enjoy!""}","""",test,Bake a cake.,"""","""","generate, unconstrained"
113,113,14,1,"""",109622.9,survey-text,4,417562,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Plan"":""Calm down. Take a deep breathe and look at your surroundings. Assuming you are the custodian, do you have a key? If not, do you have a phone with service? Google and call the business you are at and have them unlock the door. You are now free. ""}","""",test,Escape from inside a locked custodial closet.,"""","""","generate, unconstrained"
114,114,14,1,"""",68654.8,survey-text,5,486222,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Plan"":""Make sure to post plenty of No Hunting signs around your property, and use any necessary tools to attract the deer to the area. Popular tools for this are Deer Corn, Calls, and Salt lick bricks""}","""",test,Protect the deer in your nearby woods during hunting season.,"""","""","generate, unconstrained"
115,115,14,1,"""",201807.8,survey-text,6,688035,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Plan"":""This is a huge opportunity for the right person, assuming it is you, you will want to plan this float out from start to finish. What will be the base of the float? How it will it be propelled? What emotion do you want to portray? There are many things to take into account other than the looks. Safety is a major concern too. How will you properly ensure the float riders' safety? Be sure to have plenty of room for them to be spread apart. Be sure to build your float from the bottom up""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,"""","""","generate, unconstrained"
116,116,14,1,"""",159168.6,survey-text,7,847210,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Plan"":""Buy a pressure washer\nLightly pressure wash the fence, being gentle enough not to harm the fence\nLet dry\nPick your paint color\nBuy equipment\nUse a roller brush to paint a light coat onto the fence, repeating until desired paint solidity is reached\nLet dry""}","""",test,Paint a fence.,"""","""","generate, unconstrained"
117,117,14,1,"""",150292.9,survey-text,8,997507,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Plan"":""Place x on floor and tell tall man to stand there.\nPlace small trampoline next to man\n20 feet running start from man and trampoline\nRun and jump onto Trampoline\nSoar above your 6 foot tall pal""}","""",test,Jump over a six foot tall man.,"""","""","generate, unconstrained"
118,118,14,1,"""",39906.2,survey-text,9,1037420,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Plan"":""Lean back to prevent sinking\nStay calm\nPull yourself out""}","""",test,Escape quicksand.,"""","""","generate, unconstrained"
119,119,14,1,"[{""page_index"":0,""viewing_time"":2877.300000011921},{""page_index"":1,""viewing_time"":5028.099999964237}]",7906.3,instructions,10,1045327,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"""","""","""","""","""","""",""""
120,120,14,1,"""",10140.3,survey-multi-choice,11,1055471,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By moving sliders.""}","[0,1]","""","""","""","""",""""
121,121,14,1,"[{""page_index"":0,""viewing_time"":1830.199999988079},{""page_index"":1,""viewing_time"":3355.900000035763}]",5186.4,instructions,12,1060658,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"""","""","""","""","""","""",""""
122,122,14,1,"""",4308.8,survey-multi-choice,13,1064971,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
123,123,14,1,"[{""page_index"":0,""viewing_time"":1330.5}]",1330.9,instructions,14,1066302,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"""","""","""","""","""","""",""""
124,124,14,1,"""",11637.3,survey-likert,15,1077943,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""freq"":1}",[0],test,"""","""","""",""""
125,125,14,1,"""",9961.2,survey-likert,16,1087907,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""freq"":3}",[0],test,"""","""","""",""""
126,126,14,1,"""",8383.3,survey-likert,17,1096295,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""freq"":2}",[0],test,"""","""","""",""""
127,127,14,1,"""",8961.4,survey-likert,18,1105258,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""freq"":3}",[0],test,"""","""","""",""""
128,128,14,1,"""",7888.2,survey-likert,19,1113151,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""freq"":2}",[0],test,"""","""","""",""""
129,129,14,1,"""",7933.4,survey-likert,20,1121087,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""freq"":3}",[0],test,"""","""","""",""""
130,130,14,1,"""",5539.6,survey-likert,21,1126631,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""freq"":4}",[0],test,"""","""","""",""""
131,131,14,1,"""",33367.4,survey-text,22,1160003,23,60edecb2a22d916d2ed4a6f9,60ef456f257f84a93416d28c,60ebc00ef3636798cb75e999,60ef456f257f84a93416d28c,"{""Q0"":""10"",""Q1"":""7"",""Q2"":""10"",""Q3"":""1"",""Q4"":""This was fun""}","""","""","""","""","""",""""
132,132,13,3,"[{""page_index"":0,""viewing_time"":13888.70000001043},{""page_index"":1,""viewing_time"":38469.40000005998},{""page_index"":2,""viewing_time"":13512.400000006892},{""page_index"":3,""viewing_time"":18743.000000016764},{""page_index"":4,""viewing_time"":7637.199999997392}]",92254,instructions,0,92279,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"""","""","""","""","""","""",""""
133,133,13,3,"""",20760.7,survey-multi-choice,1,113070,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""","""",""""
134,134,13,3,"[{""page_index"":0,""viewing_time"":5789.199999999255}]",5790.5,instructions,2,118869,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"""","""","""","""","""","""",""""
135,135,13,3,"""",71775.6,survey-text,3,190672,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Plan"":""I will get a chainsaw and a lorry to move it from the forest.""}","""",test,Cut down a tree.,"""","""","generate, unconstrained"
136,136,13,3,"""",92060,survey-text,4,282743,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Plan"":""I will get planks, nails and gum to construct it.""}","""",test,Build a bookshelf.,"""","""","generate, unconstrained"
137,137,13,3,"""",177841.5,survey-text,5,460601,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Plan"":""I will construct a aquarium and with plastic fish for it.""}","""",test,Keep a baby platupyus entertained.,"""","""","generate, unconstrained"
138,138,13,3,"""",51291.1,survey-text,6,511901,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Plan"":""Chop down a very tall Christmas tree, then decorate it with lights.""}","""",test,Decorate the world's largest Christmas tree.,"""","""","generate, unconstrained"
139,139,13,3,"""",29885.1,survey-text,7,541804,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Plan"":""I will ise sign language.""}","""",test,"Order food in a restaurant, where you don't speak the native language.","""","""","generate, unconstrained"
140,140,13,3,"""",58102.7,survey-text,8,599918,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Plan"":""First of all, i will shoot the lion with tranquilizer and remove the plaque.""}","""",test,Remove plaque from the teeth of a lion.,"""","""","generate, unconstrained"
141,141,13,3,"""",27986.6,survey-text,9,627917,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Plan"":""I will row the boat backwards.""}","""",test,Stop your canoe from falling down the waterfall.,"""","""","generate, unconstrained"
142,142,13,3,"[{""page_index"":0,""viewing_time"":4659.400000004098},{""page_index"":1,""viewing_time"":9764.900000067428}]",14425.4,instructions,10,642345,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"""","""","""","""","""","""",""""
143,143,13,3,"""",13121.5,survey-multi-choice,11,655477,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
144,144,13,3,"[{""page_index"":0,""viewing_time"":2269.0000000875443}]",2270.1,instructions,12,657751,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"""","""","""","""","""","""",""""
145,145,13,3,"""",55355.6,survey-likert,13,713120,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""freq"":3}",[0],test,"""","""","""",""""
146,146,13,3,"""",13472,survey-likert,14,726599,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""freq"":2}",[0],test,"""","""","""",""""
147,147,13,3,"""",23166.1,survey-likert,15,749777,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""freq"":3}",[0],test,"""","""","""",""""
148,148,13,3,"""",23928.1,survey-likert,16,773711,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""freq"":2}",[0],test,"""","""","""",""""
149,149,13,3,"""",13888.4,survey-likert,17,787613,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""freq"":0}",[0],test,"""","""","""",""""
150,150,13,3,"""",13599.4,survey-likert,18,801221,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""freq"":6}",[0],test,"""","""","""",""""
151,151,13,3,"""",25814.2,survey-likert,19,827048,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""freq"":4}",[0],test,"""","""","""",""""
152,152,13,3,"""",84723,survey-text,20,911784,29,60edecb2a22d916d2ed4a6f9,60ef44ede990acdb018f6646,60ef05b7a0f7ea906bd3c031,60ef44ede990acdb018f6646,"{""Q0"":""8"",""Q1"":""4"",""Q2"":""8"",""Q3"":""2"",""Q4"":""}","""","""","""","""","""",""""
153,153,15,4,"[{""page_index"":0,""viewing_time"":5350},{""page_index"":1,""viewing_time"":4987},{""page_index"":2,""viewing_time"":18144},{""page_index"":3,""viewing_time"":4202},{""page_index"":4,""viewing_time"":2220}]",34905,instructions,0,34910,26,60edecb2a22d916d2ed4a6f9,60ef459a02c3d2bec0f396ed,60edf7de15a0e195732ca8e0,60ef459a02c3d2bec0f396ed,"""","""","""","""","""","""",""""
154,154,15,4,"""",20089,survey-multi-choice,1,55009,26,60edecb2a22d916d2ed4a6f9,60ef459a02c3d2bec0f396ed,60edf7de15a0e195732ca8e0,60ef459a02c3d2bec0f396ed,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""","""",""""
155,155,15,4,"[{""page_index"":0,""viewing_time"":2016.9999999999927}]",2017,instructions,2,57029,26,60edecb2a22d916d2ed4a6f9,60ef459a02c3d2bec0f396ed,60edf7de15a0e195732ca8e0,60ef459a02c3d2bec0f396ed,"""","""","""","""","""","""",""""
156,156,15,4,"""",3066093,survey-text,3,3123088,26,60edecb2a22d916d2ed4a6f9,60ef459a02c3d2bec0f396ed,60edf7de15a0e195732ca8e0,60ef459a02c3d2bec0f396ed,"{""Plan"":""washing dirty dishes by hand(no dishwasher available): Begin by collecting all the dirty dishes in premises. As you pick up dirty dishes like a cup of ice and liquid, poor down the sink before placing in the area in area closest to counter space to dish washer. The same goes for plates and bowls of food that are left on the dishes, as you pick one up individually and notice large amounts of food left on it,  take one dish at a time to trash and scrap off food remains into trash with paper towel or dirty utensil you are picking up with the individual plate/ bowl. As you make your way collecting one dirty dish at a time and clearing liquid or large amounts of food from surface into trash, bring the collection of dirty dishes to a reachable counter space next to dish washer. Note, stack well and safely, by putting all flat dishes on each other, and utensils on top of that dish pile or inside an empty dirty cup. Do not stack a dish with utensils and another dish with utensils directly on each other. Do not stack dishes on top of each other that have food on them. this prevents accidents of a pile of dishes from falling and breaking, and possibly hurting you by falling on your foot. After all the dirty dishes are stacked to an arms reach next to the dish washer, open the dish washer and pull out wire rack drawer at the bottom first. Place all the dishes in one at a time using the rack seperation design to stand up the dish securely. The same is for bowls and dinner ware. Place all utensils in the smaller baskets. Next pull out second wire rack on the top most part, this is for cups and larger serving utensils. use the Wire rack design to load each cup individually facing down. the bottoms of the cups should all be seen from top view. After all the dirty dishes are loaded properly, locate the internal dish washer soap dispenser. Add the appropriate soap to the dispenser and close the dish washer door. Closing the dish washer door should also close in all the racks with loaded dishes. if you hear dishes hitting each other, you have loaded the racks improperly, and you need to  open the dishwasher and fix where the dishes are not properly secure. After all the dishes are secure and the dishwasher firmly closed, choose the wash cycle of your choosing. Press start, and after the allotted time of the wash cycle turning on to completion, you have cleaned the dirty dishes.  ""}","""",test,Clean the dirty dishes.,"""","""","generate, unconstrained"
