,index,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,constraint
70,99,99,17,4,"[{""page_index"":0,""viewing_time"":1591.199999988079},{""page_index"":1,""viewing_time"":3351.699999988079}]",4943.6,instructions,10,1151075,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"""","""","""","""","""",""""
71,100,100,17,4,"""",5549.3,survey-multi-choice,11,1156627,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By writing text.""}","[0,1]","""","""","""",""""
72,101,101,17,4,"[{""page_index"":0,""viewing_time"":1446.199999988079},{""page_index"":1,""viewing_time"":2015.699999988079}]",3462.7,instructions,12,1160091,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"""","""","""","""","""",""""
73,102,102,17,4,"""",3021.7,survey-multi-choice,13,1163115,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
74,103,103,17,4,"[{""page_index"":0,""viewing_time"":751}]",751.2,instructions,14,1163867,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"""","""","""","""","""",""""
75,104,104,17,4,"""",6222.7,survey-likert,15,1170091,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""freq"":5}",[0],"""",Create a safe landing for a falling skydiver.,rate plans,"without using a net, drones, a safety flag, or a parachute"
76,105,105,17,4,"""",7236.7,survey-likert,16,1177331,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""freq"":4}",[0],"""",Find out how many sharks live in a cove off a nearby coast.,rate plans,"without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board"
77,106,106,17,4,"""",5334.3,survey-likert,17,1182667,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""freq"":5}",[0],"""",Make a fort underwater.,rate plans,"without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer"
78,107,107,17,4,"""",8276.6,survey-likert,18,1190947,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""freq"":3}",[0],"""",Keep the plants in your garden alive.,rate plans,"without using water, sun, a notebook, herbicides, or an umbrella"
79,108,108,17,4,"""",7078.1,survey-likert,19,1198027,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""freq"":3}",[0],"""",Clean the dirty dishes.,rate plans,"without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher"
80,109,109,17,4,"""",5828.9,survey-likert,20,1203859,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""freq"":3}",[0],"""",Put out a fire that started near the wires from your TV.,rate plans,"without using a fire extinguisher, water, or a phone"
81,110,110,17,4,"""",3550.1,survey-likert,21,1207411,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""freq"":5}",[0],"""",Fix a flat tire.,rate plans,"without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge"
82,111,111,17,4,"""",15251.8,survey-text,22,1222667,70,6108ba2774a08a10c085bb41,610ac7706522b982dba7e4e6,61080e770015049d96187e01,610ac7706522b982dba7e4e6,"{""Q0"":""10"",""Q1"":""8"",""Q2"":""8"",""Q3"":""3"",""Q4"":""}","""","""","""","""",""""
83,112,112,22,3,"[{""page_index"":0,""viewing_time"":14397.099999964237},{""page_index"":1,""viewing_time"":40121.30000001192},{""page_index"":2,""viewing_time"":15431.300000011921},{""page_index"":3,""viewing_time"":9469.300000011921},{""page_index"":4,""viewing_time"":1963.199999988079}]",81383.7,instructions,0,81393,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"""","""","""","""","""",""""
84,113,113,22,3,"""",8139.6,survey-multi-choice,1,89541,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""",""""
85,114,114,22,3,"[{""page_index"":0,""viewing_time"":38328.09999996424}]",38328.7,instructions,2,127873,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"""","""","""","""","""",""""
86,115,115,22,3,"""",194630.5,survey-text,3,322533,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Plan"":""Ideally, you would want to train the lion to be still and follow instructions, but this would require you to build trust with the lion. If this is not feasible, you might have to hold the lion in place, perhaps with rope or something that can support the weight of a lion, to keep it in place. For example, wrapping a collar around the lion's neck that you can attach to a pole to make sure its head doesn't go beyond the length you set.""}","""",test,Remove plaque from the teeth of a lion.,generate plans,"without using a tranquilizer, meat, a sleeping drug, or animal specialists"
87,116,116,22,3,"""",197897.8,survey-text,4,520453,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Plan"":""If possible, you can try maneuvering the boat with your body weight to try and get it near land, so that you can get out the canoe and hold the canoe in place to try and hoist it out the water. If this doesn't work, the riskier plan is to go into the water and push the canoe to land, so that you can get to land and hoist the canoe that way.""}","""",test,Stop your canoe from falling down the waterfall.,generate plans,"without using a paddle, a rock, or a rope"
88,117,117,22,3,"""",134244.1,survey-text,5,654705,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Plan"":""You can try sprinkling glitter around the tree so that when the sun shines on it, it lights up the tree. You can also decorate it with paper star origami, with a wish written on the paper. It may take a lot, but it would be cool.""}","""",test,Decorate the world's largest Christmas tree.,generate plans,"without using lights, Christmas decorations, or fake leaves"
89,118,118,22,3,"""",63136.3,survey-text,6,717847,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Plan"":""Convince a beaver, if there's one around, to chew off the tree you plan to cut down. It might take some time, but it should eventually come down. Make sure to prepare for taking the tree before the beaver does.""}","""",test,Cut down a tree.,generate plans,"without using a chainsaw, an axe, or a lorry"
90,119,119,22,3,"""",80447.8,survey-text,7,798306,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Plan"":""Place it in a small pool and swim with it, or splash some water around it with your hand.""}","""",test,Keep a baby platupyus entertained.,generate plans,"without using a ball, an aquarium, plastic fish, or a clown"
91,120,120,22,3,"""",91606.1,survey-text,8,889918,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Plan"":""You can try staring intensely at an item you want on the menu, or using your elbow to point at the things you want.""}","""",test,"Order food in a restaurant, where you don't speak the native language.",generate plans,"without using a translator app, a human translator, your fingers, or sign language"
92,121,121,22,3,"""",100912.4,survey-text,9,990838,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Plan"":""Learn how to work with metal, and build a bookshelf by melding metal together until it resembles a bookshelf. I believe it doesn't have to be a big shelf, perhaps with 4 quadrants of space to put books in. It wouldn't require nails as it would be shaped and melded.""}","""",test,Build a bookshelf.,generate plans,"without using wood, planks, nails, gum, or books"
93,122,122,22,3,"[{""page_index"":0,""viewing_time"":2449.7000000476837},{""page_index"":1,""viewing_time"":10608}]",13059.5,instructions,10,1003899,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"""","""","""","""","""",""""
94,123,123,22,3,"""",9908,survey-multi-choice,11,1013815,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
95,124,124,22,3,"[{""page_index"":0,""viewing_time"":1625.3999999761581}]",1625.9,instructions,12,1015443,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"""","""","""","""","""",""""
96,125,125,22,3,"""",18864.5,survey-likert,13,1034312,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""freq"":5}",[0],"""",Remove plaque from the teeth of a lion.,rate plans,"without using a tranquilizer, meat, a sleeping drug, or animal specialists"
97,126,126,22,3,"""",17477.7,survey-likert,14,1051794,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""freq"":5}",[0],"""",Stop your canoe from falling down the waterfall.,rate plans,"without using a paddle, a rock, or a rope"
98,127,127,22,3,"""",15212.3,survey-likert,15,1067014,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""freq"":3}",[0],"""",Decorate the world's largest Christmas tree.,rate plans,"without using lights, Christmas decorations, or fake leaves"
99,128,128,22,3,"""",5296.7,survey-likert,16,1072315,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""freq"":5}",[0],"""",Cut down a tree.,rate plans,"without using a chainsaw, an axe, or a lorry"
100,129,129,22,3,"""",9408,survey-likert,17,1081730,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""freq"":3}",[0],"""",Keep a baby platupyus entertained.,rate plans,"without using a ball, an aquarium, plastic fish, or a clown"
101,130,130,22,3,"""",6309.5,survey-likert,18,1088044,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""freq"":6}",[0],"""","Order food in a restaurant, where you don't speak the native language.",rate plans,"without using a translator app, a human translator, your fingers, or sign language"
102,131,131,22,3,"""",7749.1,survey-likert,19,1095801,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""freq"":2}",[0],"""",Build a bookshelf.,rate plans,"without using wood, planks, nails, gum, or books"
103,132,132,22,3,"""",25999.6,survey-text,20,1121812,72,6108ba2774a08a10c085bb41,6113ddb5cdba5402d554d26c,61082348793aa05b4b9ac5a1,6113ddb5cdba5402d554d26c,"{""Q0"":""9"",""Q1"":""8"",""Q2"":""9"",""Q3"":""6"",""Q4"":""}","""","""","""","""",""""
104,133,133,14,4,"[{""page_index"":0,""viewing_time"":5820.699999988079},{""page_index"":1,""viewing_time"":2608.800000011921},{""page_index"":2,""viewing_time"":8450.399999976158},{""page_index"":3,""viewing_time"":8751},{""page_index"":4,""viewing_time"":1799.6000000238419}]",27432.7,instructions,0,27442,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"""","""","""","""","""",""""
105,134,134,14,4,"""",13065.5,survey-multi-choice,1,40522,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""",""""
106,135,135,14,4,"[{""page_index"":0,""viewing_time"":1884.6000000238419}]",1885.4,instructions,2,42413,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"""","""","""","""","""",""""
107,136,136,14,4,"""",298002.8,survey-text,3,340484,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"{""Plan"":""an emergency giant deep pit filled with packing peanuts with ladders on the side so he can climb out and escape""}","""",test,Create a safe landing for a falling skydiver.,generate plans,"without using a net, drones, a safety flag, or a parachute"
108,137,137,14,4,"""",103925.4,survey-text,4,444429,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"{""Plan"":""use a team in a helicopter to fly over the cove and monitor shark activity. measure size and type of shark. ""}","""",test,Find out how many sharks live in a cove off a nearby coast.,generate plans,"without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board"
109,138,138,14,4,"""",58470.9,survey-text,5,502918,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"{""Plan"":""the garden will be watered by the rain. install grow lights to simulate the sun""}","""",test,Keep the plants in your garden alive.,generate plans,"without using water, sun, a notebook, herbicides, or an umbrella"
110,139,139,14,4,"""",132022.4,survey-text,6,634954,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"{""Plan"":""find the hole and patch it with a tire patch/spray. use the air compressor in your trunk to inflate to a level that seems similar to the rest of your tires. ""}","""",test,Fix a flat tire.,generate plans,"without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge"
111,140,140,14,4,"""",36176.9,survey-text,7,671148,77,6108ba2774a08a10c085bb41,610ac76a18dd2c0312e47539,6108c32fe7d5ac1ea4268ebe,610ac76a18dd2c0312e47539,"{""Plan"":""place a thick blanket over top to prevent oxygen from reaching the fire and pat. ""}","""",test,Put out a fire that started near the wires from your TV.,generate plans,"without using a fire extinguisher, water, or a phone"
